"","X.1","year","state","state_po","county","FIPS","candidatevotes","totalvotes","TOT_POP","TOT_MALE","TOT_FEMALE","NHWA_MALE","NHWA_FEMALE","MedIncome","area"
"2843",49015,2016,"Virginia","VA","Hanover",51085,39630,62753,104290,51149,53141,43272,44782,90824,1227.06308664929
"2844",49225,2016,"Virginia","VA","Harrisonburg",51660,6262,17993,53542,25648,27894,16653,19222,48189,45.0419790423982
"2845",49018,2016,"Virginia","VA","Henrico",51087,59857,163654,325931,154403,171528,84150,91710,68975,634.30423109277
"2846",49021,2016,"Virginia","VA","Henry",51089,15208,24106,51645,24878,26767,17377,18877,41908,995.42296670624
"2847",49024,2016,"Virginia","VA","Highland",51091,958,1391,2210,1111,1099,1067,1076,45917,1077.42706446349
"2848",49228,2016,"Virginia","VA","Hopewell",51670,3885,9008,22539,10502,12037,5112,5592,38293,27.9091792202896
"2849",49027,2016,"Virginia","VA","Isle of Wight",51093,12204,21075,36326,17798,18528,12815,12992,78749,835.721508550299
"2850",49030,2016,"Virginia","VA","James City",51095,21306,43173,73930,35609,38321,27107,29169,92773,404.838357385402
"2851",49033,2016,"Virginia","VA","King and Queen",51097,2099,3697,7054,3597,3457,2367,2265,54185,845.136117596936
"2852",49036,2016,"Virginia","VA","King George",51099,7341,12059,25947,13146,12801,9711,9437,85657,482.339054811623
"2853",49039,2016,"Virginia","VA","King William",51101,5975,9161,16405,8014,8391,6203,6326,73035,739.818868637427
"2854",49042,2016,"Virginia","VA","Lancaster",51103,3523,6645,10771,5067,5704,3428,3866,55072,371.140597138883
"2855",49045,2016,"Virginia","VA","Lee",51105,7543,9399,24165,12622,11543,11183,11235,35878,1132.90497439552
"2856",49231,2016,"Virginia","VA","Lexington",51678,766,2465,7148,4057,3091,3263,2544,54204,6.52546213976914
"2857",49048,2016,"Virginia","VA","Loudoun",51107,69949,183097,385546,190922,194624,109906,111130,151806,1349.91609955671
"2858",49051,2016,"Virginia","VA","Louisa",51109,10528,17631,35304,17426,17878,13618,13956,64135,1323.20675903187
"2859",49054,2016,"Virginia","VA","Lunenburg",51111,3204,5586,12319,6523,5796,3784,3582,44860,1119.79745705114
"2860",49234,2016,"Virginia","VA","Lynchburg",51680,17982,35671,79710,37359,42351,23685,26385,50612,128.72055455737
"2861",49057,2016,"Virginia","VA","Madison",51113,4419,6979,13081,6343,6738,5362,5738,66397,833.700469073925
"2862",49237,2016,"Virginia","VA","Manassas",51683,5953,15411,41189,20585,20604,8452,8934,84405,25.6677057874845
"2863",49240,2016,"Virginia","VA","Manassas Park",51685,1733,5232,16456,8539,7917,2887,2850,83145,6.59191309778292
"2864",49243,2016,"Virginia","VA","Martinsville",51690,2149,5907,12996,5971,7025,2649,3219,37814,28.5258817653657
"2865",49060,2016,"Virginia","VA","Mathews",51115,3517,5311,8769,4232,4537,3627,3886,69112,254.282173522164
"2866",49063,2016,"Virginia","VA","Mecklenburg",51117,8288,14945,30813,14960,15853,8958,9606,43128,1759.4635091716
"2867",49066,2016,"Virginia","VA","Middlesex",51119,3670,6017,10749,5267,5482,4043,4334,58834,361.609704402114
"2868",49069,2016,"Virginia","VA","Montgomery",51121,19459,43031,98172,51015,47157,42270,40238,58740,1006.65914552005
"2869",49072,2016,"Virginia","VA","Nelson",51125,4154,8318,14805,7199,7606,5894,6195,55804,1228.53728494078
"2870",49075,2016,"Virginia","VA","New Kent",51127,8118,12242,21009,10720,10289,8421,8329,102619,578.742679985539
"2871",49246,2016,"Virginia","VA","Newport News",51700,25468,75715,180209,87238,92971,39270,39537,53022,182.487504067209
"2872",49249,2016,"Virginia","VA","Norfolk",51710,21552,83388,245680,128525,117155,59625,47659,52437,160.414182913327
"2873",49078,2016,"Virginia","VA","Northampton",51131,2686,6172,12002,5741,6261,3138,3333,45235,897.092393854593
"2874",49081,2016,"Virginia","VA","Northumberland",51133,4302,7398,12176,5993,6183,4263,4271,60385,549.955186389927
"2875",49252,2016,"Virginia","VA","Norton",51720,1021,1460,3972,1877,2095,1583,1862,38062,19.4809694428367
"2876",49084,2016,"Virginia","VA","Nottoway",51135,3712,6744,15495,8405,7090,4382,4045,45913,818.350037677877
"2877",49087,2016,"Virginia","VA","Orange",51137,10521,17270,35354,17252,18102,13519,14294,71691,888.911344997106
"2878",49090,2016,"Virginia","VA","Page",51139,7831,10740,23619,11624,11995,10954,11363,52877,813.399870286516
"2879",49093,2016,"Virginia","VA","Patrick",51141,6454,8525,17796,8788,9008,7850,8121,43568,1258.64195860662
"2880",49255,2016,"Virginia","VA","Petersburg",51730,1451,13786,31380,14428,16952,2282,2483,40240,60.0336441084225
"2881",49096,2016,"Virginia","VA","Pittsylvania",51143,21554,31598,61704,30368,31336,22555,23212,51682,2533.75035785877
"2882",49258,2016,"Virginia","VA","Poquoson",51735,5092,7177,11952,5936,6016,5441,5554,98217,52.8386167300682
"2883",49261,2016,"Virginia","VA","Portsmouth",51740,12795,43265,95165,45758,49407,18265,18032,50411,101.798044649255
"2884",49099,2016,"Virginia","VA","Powhatan",51145,11885,16900,28443,14869,13574,12396,11900,94293,679.46950106003
"2885",49102,2016,"Virginia","VA","Prince Edward",51147,4101,9143,23020,11496,11524,7258,7039,44586,916.46378203762
"2886",49105,2016,"Virginia","VA","Prince George",51149,9157,16184,37972,20616,17356,11102,10022,74518,729.946899777203
"2887",49108,2016,"Virginia","VA","Prince William",51153,71721,196538,456496,227763,228733,100806,100342,106208,889.789265518567
"2888",49111,2016,"Virginia","VA","Pulaski",51155,10322,15167,34249,17145,17104,15483,15666,54086,853.532980111495
"2889",49264,2016,"Virginia","VA","Radford",51750,2638,6085,17324,8219,9105,6918,7546,41530,26.4656595802097
"2890",49114,2016,"Virginia","VA","Rappahannock",51157,2539,4483,7380,3645,3735,3237,3306,79086,691.823059076349
"2891",49117,2016,"Virginia","VA","Richmond",51159,2213,3661,225369,106860,118509,44847,46178,50949,510.215549795051
"2892",49267,2016,"Virginia","VA","Richmond",51760,15581,103484,8758,4851,3907,2692,2646,49758,161.844992215235
"2893",49120,2016,"Virginia","VA","Roanoke",51161,31408,51489,99337,47625,51712,27852,30906,45534,650.949935324552
"2894",49270,2016,"Virginia","VA","Roanoke",51770,14789,39466,93528,44984,48544,38724,41902,71742,110.950717971391
"2895",49123,2016,"Virginia","VA","Rockbridge",51163,6680,10795,22450,11152,11298,10340,10492,58501,1556.86694575112
"2896",49126,2016,"Virginia","VA","Rockingham",51165,25990,37487,79367,39067,40300,34542,36252,67242,2210.71870753651
"2897",49129,2016,"Virginia","VA","Russell",51167,9521,12246,27422,13405,14017,12941,13607,40345,1234.74571372827
"2898",49273,2016,"Virginia","VA","Salem",51775,7226,12225,25252,12047,13205,10317,11360,54888,37.6490256227339
"2899",49132,2016,"Virginia","VA","Scott",51169,8247,10100,22082,11078,11004,10701,10661,41288,1394.99091679932
"2900",49135,2016,"Virginia","VA","Shenandoah",51171,14094,20513,42907,21032,21875,18364,19433,59087,1325.39371731271
"2901",49138,2016,"Virginia","VA","Smyth",51173,9750,12890,31126,15295,15831,14383,14934,41964,1171.1612027595
"2902",49141,2016,"Virginia","VA","Southampton",51175,5035,8878,18080,9404,8676,5691,5345,62327,1560.28828866677
"2903",49144,2016,"Virginia","VA","Spotsylvania",51177,34623,62562,131252,64546,66706,44618,46226,90262,1072.87333130282
"2904",49147,2016,"Virginia","VA","Stafford",51179,33868,65934,143501,72442,71059,46194,44402,109090,721.864927830408
"2905",49276,2016,"Virginia","VA","Staunton",51790,5133,11255,24156,11012,13144,8924,10762,54296,51.7978231386445
"2906",49279,2016,"Virginia","VA","Suffolk",51800,18006,43240,89194,43128,46066,22067,22249,77847,1078.17848058016
"2907",49150,2016,"Virginia","VA","Surry",51181,1819,4228,6554,3197,3357,1740,1691,59069,733.679748009946
"2908",49153,2016,"Virginia","VA","Sussex",51183,2055,5044,11414,6735,4679,2409,1935,45134,1276.26558826407
"2909",49156,2016,"Virginia","VA","Tazewell",51185,15168,18566,42155,20958,21197,19404,20201,43619,1346.26574459638
"2910",49282,2016,"Virginia","VA","Virginia Beach",51810,98224,203262,450983,221683,229300,139467,140977,78491,794.269997768014
"2911",49159,2016,"Virginia","VA","Warren",51187,11773,17960,39165,19600,19565,17161,17131,69878,562.186190965663
"2912",49162,2016,"Virginia","VA","Washington",51191,19320,25847,54100,26677,27423,25368,26344,52387,1466.13300268208
"2913",49285,2016,"Virginia","VA","Waynesboro",51820,4801,9204,21757,10399,11358,7834,8671,44619,39.3285999556475
"2914",49165,2016,"Virginia","VA","Westmoreland",51193,4448,8574,17649,8585,9064,5404,5878,54885,631.559160391677
"2915",49288,2016,"Virginia","VA","Williamsburg",51830,1925,7626,14884,6821,8063,4681,5481,56569,23.4793418787225
"2916",49291,2016,"Virginia","VA","Winchester",51840,4790,10667,27785,13651,14134,8783,9657,60254,23.9879978994236
"2917",49168,2016,"Virginia","VA","Wise",51195,12086,15163,39027,20252,18775,17805,17954,42372,1049.6965548284
"2918",49171,2016,"Virginia","VA","Wythe",51197,10046,13343,28912,14126,14786,13235,13912,48543,1203.61427379571
"2919",49174,2016,"Virginia","VA","York",51199,18837,34118,67832,33282,34550,24164,24394,91535,322.699183865295
"2920",49294,2016,"Washington","WA","Adams",53001,3083,4644,19369,9864,9505,3346,3322,53535,4999.50155383768
"2921",49297,2016,"Washington","WA","Asotin",53003,5741,9736,22286,10838,11448,9901,10405,54776,1659.05706301846
"2922",49300,2016,"Washington","WA","Benton",53005,47194,80027,193494,96887,96607,68567,69032,72847,4559.13435440336
"2923",49303,2016,"Washington","WA","Chelan",53007,18114,33380,75855,37864,37991,25372,26369,59838,7755.30812058578
"2924",49306,2016,"Washington","WA","Clallam",53009,18794,39457,74240,36691,37549,30307,31421,57571,4592.3576450275
"2925",49309,2016,"Washington","WA","Clark",53011,92441,200160,465272,229878,235394,181716,186684,80407,1698.43088712407
"2926",49312,2016,"Washington","WA","Columbia",53013,1497,2182,3975,1939,2036,1683,1734,56338,2262.30902582987
"2927",49315,2016,"Washington","WA","Cowlitz",53015,24185,45692,104740,51799,52941,43446,44664,57316,3021.22545884383
"2928",49318,2016,"Washington","WA","Douglas",53017,9603,15543,41366,20935,20431,13222,13565,63086,4788.23023199833
"2929",49321,2016,"Washington","WA","Ferry",53019,2202,3601,7531,3907,3624,2862,2675,47463,5848.6087441208
"2930",49324,2016,"Washington","WA","Franklin",53021,13206,23720,90199,46528,43671,19123,17767,63575,3276.0650244055
"2931",49327,2016,"Washington","WA","Garfield",53023,851,1246,2246,1102,1144,1002,1029,54555,1859.45193060429
"2932",49330,2016,"Washington","WA","Grant",53025,18518,28346,94221,47811,46410,25617,25568,57152,7229.83918801759
"2933",49333,2016,"Washington","WA","Grays Harbor",53027,14067,28367,71531,36661,34870,28862,28266,59346,5014.84649769093
"2934",49336,2016,"Washington","WA","Island",53029,18465,42876,81692,40662,41030,32658,32626,72173,549.401995323916
"2935",49339,2016,"Washington","WA","Jefferson",53031,6037,20276,30910,15202,15708,13456,13928,60556,4736.77870449697
"2936",49342,2016,"Washington","WA","King",53033,216339,998499,2166350,1084724,1081626,661523,654619,102338,5676.53872333118
"2937",49345,2016,"Washington","WA","Kitsap",53035,49018,124317,263142,134614,128528,104232,99000,79268,1124.76564578926
"2938",49348,2016,"Washington","WA","Kittitas",53037,10100,18955,44922,22712,22210,19059,18802,59172,6040.46820867097
"2939",49351,2016,"Washington","WA","Klickitat",53039,5789,10769,21286,10778,10508,8807,8669,60567,4933.33915831769
"2940",49354,2016,"Washington","WA","Lewis",53041,21992,34149,76693,38398,38295,31892,32433,58525,6310.02612251531
"2941",49357,2016,"Washington","WA","Lincoln",53043,4108,5713,10335,5221,5114,4790,4678,60849,6057.96812791378
"2942",49360,2016,"Washington","WA","Mason",53045,13677,28073,62142,32086,30056,25806,24600,63689,2592.92685605353
"2943",49363,2016,"Washington","WA","Okanogan",53047,9610,17091,41579,20901,20678,13486,13658,44777,13762.7359280815
"2944",49366,2016,"Washington","WA","Pacific",53049,5360,10716,21285,10694,10591,8655,8808,50521,2445.07391072521
"2945",49369,2016,"Washington","WA","Pend Oreille",53051,4373,6802,13131,6686,6445,5926,5740,51950,3691.86459732593
"2946",49372,2016,"Washington","WA","Pierce",53053,146824,348485,862895,430482,432413,290209,292492,78779,4398.97047589494
"2947",49375,2016,"Washington","WA","San Juan",53055,2688,10774,16309,7879,8430,7005,7515,69113,499.832952199572
"2948",49378,2016,"Washington","WA","Skagit",53057,24736,55968,123603,61178,62425,45467,47008,67551,4559.77505102557
"2949",49381,2016,"Washington","WA","Skamania",53059,2928,5639,11581,5895,5686,5209,4986,69163,4367.54486964198
"2950",49384,2016,"Washington","WA","Snohomish",53061,128255,342173,787110,394636,392474,278632,278256,89119,5468.9550026433
"2951",49387,2016,"Washington","WA","Spokane",53063,113435,227246,496889,246488,250401,208853,213679,59976,4611.69916875384
"2952",49390,2016,"Washington","WA","Stevens",53065,15161,22677,44141,21904,22237,19075,19238,55000,6579.94672138877
"2953",49393,2016,"Washington","WA","Thurston",53067,48624,129410,273714,133814,139900,101065,106165,77890,1969.19465955781
"2954",49396,2016,"Washington","WA","Wahkiakum",53069,1344,2358,4161,2103,2058,1889,1795,61123,716.078231556163
"2955",49399,2016,"Washington","WA","Walla Walla",53071,13651,25419,60008,30685,29323,21833,21479,60202,3365.38326733151
"2956",49402,2016,"Washington","WA","Whatcom",53073,40599,109673,216417,107347,109070,84829,87032,68656,5612.56084397128
"2957",49405,2016,"Washington","WA","Whitman",53075,7403,17305,48824,24912,23912,19646,18899,45906,5641.14173457059
"2958",49408,2016,"Washington","WA","Yakima",53077,41735,77750,249327,124810,124517,53233,55859,55674,11164.6155194089
"2959",49411,2016,"West Virginia","WV","Barbour",54001,4527,6054,16749,8187,8562,7767,8220,39710,887.997902466757
"2960",49414,2016,"West Virginia","WV","Berkeley",54003,28244,42850,113489,56158,57331,47339,48855,63012,833.099727381862
"2961",49417,2016,"West Virginia","WV","Boone",54005,6504,8683,22809,11372,11437,11076,11210,43697,1303.13875935063
"2962",49420,2016,"West Virginia","WV","Braxton",54007,3537,5090,14323,7226,7097,6970,6911,39651,1337.036386467
"2963",49423,2016,"West Virginia","WV","Brooke",54009,6625,9613,22663,11113,11550,10624,11106,50900,239.957844509436
"2964",49426,2016,"West Virginia","WV","Cabell",54011,19850,33085,95681,46843,48838,42020,44196,42125,746.021837138689
"2965",49429,2016,"West Virginia","WV","Calhoun",54013,2035,2617,7374,3659,3715,3565,3608,37307,727.217896556543
"2966",49432,2016,"West Virginia","WV","Clay",54015,2300,2972,8829,4433,4396,4327,4292,41923,890.424627564993
"2967",49435,2016,"West Virginia","WV","Doddridge",54017,2358,2840,8576,4698,3878,4430,3745,50642,830.27791574469
"2968",49438,2016,"West Virginia","WV","Fayette",54019,10357,15337,44179,22254,21925,20463,20428,41430,1730.94877360376
"2969",49441,2016,"West Virginia","WV","Gilmer",54021,1896,2543,8134,4825,3309,3502,3151,40373,880.871236083095
"2970",49444,2016,"West Virginia","WV","Grant",54023,4346,4956,11602,5797,5805,5589,5629,47400,1243.80114104923
"2971",49447,2016,"West Virginia","WV","Greenbrier",54025,9556,14066,35532,17328,18204,16011,16936,43564,2652.82597587743
"2972",49450,2016,"West Virginia","WV","Hampshire",54027,6692,8608,23316,11864,11452,11333,11003,54811,1669.6061950476
"2973",49453,2016,"West Virginia","WV","Hancock",54029,8909,12702,29662,14467,15195,13498,14349,51017,227.903710185506
"2974",49456,2016,"West Virginia","WV","Hardy",54031,4274,5643,13812,6966,6846,6145,6270,46658,1513.77820354105
"2975",49459,2016,"West Virginia","WV","Harrison",54033,18750,27960,68349,33551,34798,31510,32963,53909,1078.83901802297
"2976",49462,2016,"West Virginia","WV","Jackson",54035,9020,12187,29188,14435,14753,13999,14350,50808,1221.55423139572
"2977",49465,2016,"West Virginia","WV","Jefferson",54037,13204,24147,55979,27702,28277,23226,23763,75225,547.997965835079
"2978",49468,2016,"West Virginia","WV","Kanawha",54039,43850,75690,186196,89775,96421,78370,85056,48334,2359.44244308459
"2979",49471,2016,"West Virginia","WV","Lewis",54041,5274,6928,16289,8137,8152,7830,7864,46895,1009.11153317035
"2980",49474,2016,"West Virginia","WV","Lincoln",54043,5307,7066,21108,10498,10610,10269,10393,43198,1136.0235199814
"2981",49477,2016,"West Virginia","WV","Logan",54045,9897,12359,33674,16535,17139,15895,16439,38533,1180.04868454526
"2982",49483,2016,"West Virginia","WV","Marion",54049,14668,23029,56504,27851,28653,25816,26779,51300,806.692485363593
"2983",49486,2016,"West Virginia","WV","Marshall",54051,9666,13216,31720,15645,16075,15137,15548,53145,808.353769130287
"2984",49489,2016,"West Virginia","WV","Mason",54053,7654,10186,26938,13006,13932,12608,13499,47753,1151.84332074726
"2985",49480,2016,"West Virginia","WV","McDowell",54047,4629,6203,19192,9384,9808,8289,8724,29106,1385.84036845552
"2986",49492,2016,"West Virginia","WV","Mercer",54055,17404,22982,60632,29030,31602,26157,28641,41794,1089.66859621429
"2987",49495,2016,"West Virginia","WV","Mineral",54057,9070,11564,27375,13614,13761,12839,12929,49704,852.488300130358
"2988",49498,2016,"West Virginia","WV","Mingo",54059,7911,9510,24716,12169,12547,11640,12069,34698,1096.9074349224
"2989",49501,2016,"West Virginia","WV","Monongalia",54061,18432,36048,105643,54574,51069,47576,45629,55652,948.117700553945
"2990",49504,2016,"West Virginia","WV","Monroe",54063,4443,5805,13487,6734,6753,6482,6498,44655,1226.6768967761
"2991",49507,2016,"West Virginia","WV","Morgan",54065,5732,7654,17626,8775,8851,8384,8481,50660,594.642243545945
"2992",49510,2016,"West Virginia","WV","Nicholas",54067,7251,9491,25381,12457,12924,12109,12520,40023,1694.9135682768
"2993",49513,2016,"West Virginia","WV","Ohio",54069,11139,17938,42629,20514,22115,18866,20509,50390,282.062293996227
"2994",49516,2016,"West Virginia","WV","Pendleton",54071,2398,3225,6977,3518,3459,3350,3292,43451,1807.91782210029
"2995",49519,2016,"West Virginia","WV","Pleasants",54073,2358,3150,7490,4051,3439,3835,3351,54972,348.493687401044
"2996",49522,2016,"West Virginia","WV","Pocahontas",54075,2496,3646,8528,4369,4159,4179,3971,39454,2439.35729282035
"2997",49525,2016,"West Virginia","WV","Preston",54077,9538,12659,33760,17336,16424,16619,15894,50821,1687.03698649701
"2998",49528,2016,"West Virginia","WV","Putnam",54079,17788,24893,56675,27814,28861,26570,27620,66991,907.611667858736
"2999",49531,2016,"West Virginia","WV","Raleigh",54081,22048,29618,76296,38244,38052,32735,33996,45386,1578.28783794467
"3000",49534,2016,"West Virginia","WV","Randolph",54083,7629,10876,29034,15009,14025,14308,13568,46285,2693.50560604464
"3001",49537,2016,"West Virginia","WV","Ritchie",54085,3405,4075,9985,4999,4986,4874,4880,46131,1174.95419877058
"3002",49540,2016,"West Virginia","WV","Roane",54087,3781,5247,14114,6972,7142,6766,6918,41671,1252.82211964363
"3003",49543,2016,"West Virginia","WV","Summers",54089,3455,4862,12978,5850,7128,5561,6341,37000,952.486404928901
"3004",49546,2016,"West Virginia","WV","Taylor",54091,4733,6538,16952,8593,8359,8238,8052,48294,454.967394928915
"3005",49549,2016,"West Virginia","WV","Tucker",54093,2565,3475,7053,3612,3441,3509,3358,47222,1090.60615808787
